titleId	conceptId	name	contentId	region	publisherId	psVR	pS4Pro	pS5BackCompat
CUSA14632_00	233220	Space Channel 5 VR Kinda Funky News Flash!	JP4821-CUSA14632_00-SCV0010000000000	JP	JP4821	Required	Supported	Compatible
CUSA14633_00	216117	Call of Cthulhu	JP0075-CUSA14633_00-CALLOFCTHULHUXXX	JP	JP0075		Supported	Compatible
CUSA14634_00	233116	WORK×WORK たいけんばん	JP0536-CUSA14634_00-WORKWORKDEMO0000	JP	JP0536		Supported	
CUSA14647_00	233268	Ultra Age	JP2325-CUSA14647_00-ULTRAAGEPS400000	JP	JP2325		Supported	Compatible
CUSA14648_00	231781	Project Highrise: Architect's Edition	JP1561-CUSA14648_00-HIGHRISEJP000000	JP	JP1561		Supported	Compatible
CUSA14651_00	233244	フルキス	JP0741-CUSA14651_00-FURUKISSZZZZZZZZ	JP	JP0741		Supported	Compatible
CUSA14652_00	233245	メモリーズオフ -Innocent Fille- for Dearest	JP0745-CUSA14652_00-MEMORIESOFFIFDJP	JP	JP0745		Supported	Compatible
CUSA14670_00	232340	ブリキの騎士	JP1309-CUSA14670_00-FEUDALJP00000000	JP	JP1309		Supported	Compatible
CUSA14671_00	229091	フォーゴットン・アン	JP0211-CUSA14671_00-CHOR00000000003D	JP	JP0211		Supported	Compatible
CUSA14672_00	229091	Forgotton Anne Soundtrack	JP0211-CUSA14672_00-CHOR00000000003S	JP	JP0211		Supported	Compatible
CUSA14673_00	233250	AI: THE SOMNIUM FILES	JP0365-CUSA14673_00-AISOMNIUMFILES00	JP	JP0365		Supported	Compatible
CUSA14678_00	221661	ACE COMBAT™ 7: SKIES UNKNOWN VR MODE 店頭デモ	JP0700-CUSA14678_00-ACECMBT7VRSTDEMO	JP	JP0700	Required	Supported	
CUSA14694_00	233280	ラビリンス ライフ	JP0367-CUSA14694_00-0000000000000000	JP	JP0367		Supported	Compatible
CUSA14695_00	232914	中華大仙	JP1951-CUSA14695_00-CHUKATAISEN00001	JP	JP1951		Supported	Compatible
CUSA14706_00	234016	Premium Musical Notes “FINAL FANTASY SOUND SELECTION” PlayStation®Plus Edition	JP9002-CUSA14706_00-FFSSPSPLUS000001	JP	JP9002		Supported	Compatible
CUSA14744_00	233303	KINGDOM HEARTS:VR Experience	JP0082-CUSA14744_00-KINGDOMHEARTSVRX	JP	JP0082	Required	Supported	Compatible
CUSA14747_00	231289	LoveR オリジナルサウンドトラック	JP0117-CUSA14747_00-LOVERDLC00000001	JP	JP0117		Supported	Compatible
CUSA14768_00		SIMPLE SHOOTING GAME	JP8903-CUSA14768_00-SSGWGE0000000000	JP	JP8903		Supported	
CUSA14769_00		SIMPLE SHOOTING GAME	JP8903-CUSA14769_00-SSGWGE0000000000	JP	JP8903		Supported	
