titleId	conceptId	name	contentId	region	publisherId
PPSA03841_00	10001956	Tactics Ogre: Reborn	HP0082-PPSA03841_00-7632183882394199	HP	HP0082
PPSA08862_00	10001987	SAMURAI MAIDEN	HP5846-PPSA08862_00-0000000000000000	HP	HP5846
PPSA05035_00	10001996	Hell Let Loose	HP4064-PPSA05035_00-5593710445455922	HP	HP4064
PPSA02936_00	10002004	Pinkman+	HP2005-PPSA02936_00-PINKMAN000000000	HP	HP2005
PPSA02539_00	10002032	Twin Robots: Ultimate Edition	HP2005-PPSA02539_00-TWINROBOTSULTIMA	HP	HP2005
PPSA02495_00	10002044	哆啦A夢 牧場物語 自然王國與和樂家人	HP0700-PPSA02495_00-DRFM2MAINCONTENT	HP	HP0700
PPSA07732_00	10002044	哆啦A夢 牧場物語 自然王國與和樂家人 數位原聲帶	HP0700-PPSA07732_00-DRFM2DIR00000000	HP	HP0700
PPSA05460_00	10002046	Void Gore	HP2005-PPSA05460_00-VOIDGORE00000000	HP	HP2005
PPSA03572_00	10002054	Evil Inside	HP2005-PPSA03572_00-EVILINSIDE000000	HP	HP2005
PPSA03605_00	10002113	Eight Dragons	HP2005-PPSA03605_00-EIGHTDRAGONS0000	HP	HP2005
PPSA02619_00	10002127	I Am Dead	HP2418-PPSA02619_00-IAMDEADSIEJASIA0	HP	HP2418
PPSA02933_00	10002204	UltraGoodness 2	HP2005-PPSA02933_00-ULTRAGOODNESS200	HP	HP2005
PPSA03009_00	10002207	Sumatra: Fate of Yandi	HP2005-PPSA03009_00-SUMATRAFATEYANDI	HP	HP2005
PPSA09204_00	10002240	GraviFire	HP1792-PPSA09204_00-SYPS5GRAVIFIRE00	HP	HP1792
PPSA09206_00	10002241	Active Neurons 3	HP1792-PPSA09206_00-SYPS5ACTIVENEUR3	HP	HP1792
PPSA04872_00	10002245	The Riftbreaker	HP0507-PPSA04872_00-8740332137435014	HP	HP0507
PPSA04879_00	10002245	The Riftbreaker: Prologue	HP0507-PPSA04879_00-4589589222262997	HP	HP0507
PPSA04024_00	10002273	Farm For Your Life	HP6855-PPSA04024_00-FARMFORYOURLIFE0	HP	HP6855
PPSA03567_00	10002276	Hentai vs. Evil	HP2005-PPSA03567_00-HNTVSEVL00000000	HP	HP2005
